smiles,score
O=C(CN1C(=O)NC(CC(=O)N2CCOCC2)C1=O)NCCc1ccsc1,-21.26837
Nc1ccc(C(=O)NCC(=O)NC2COCC2NC(=O)c2ccc(NS(=O)(=O)c3cccs3)cc2)cc1,-30.70302
CC1CN(NC(=O)C(F)(F)c2ccc(Cl)cc2)C(=O)O1,-21.27648
CCCCN(C)C(=O)COC(=O)CCCOc1ccc(CCOC)cc1,-19.592794
CC(C(=O)N1CCC(O)(Cn2cc(C3CCCN3C(=O)OC(C)(C)C)nn2)CC1)N1C(=O)C2C3CCC(O3)C2C1=O,-10.217518
Nc1nc(-c2c[nH]c(C(=O)NC3CCC(CNC(=O)CN4C(=O)c5ccccc5S4(=O)=O)C3)c2)cs1,-31.255608
COc1cc(OC)c(C(=O)N2CCN(C(=O)c3csc4c3CCCC4)CC2C)cc1OC,-16.096787
O=C(Cc1cc2ccccc2[nH]c1=O)NCC1(NC(=O)Cc2cc3ccccc3[nH]c2=O)CCC1,-26.088356
Nc1nnc(CC(=O)NC2(CNC(=O)C(=O)Nc3cccc(C(F)(F)F)c3)CC2)s1,-29.589723
O=C(NC1CCC(NC(=O)c2cn(CCO)c(=O)[nH]c2=O)C1)c1cc2ccccc2cc1O,-33.253673
Cc1cc(C(=O)N2CCC2CNC(=O)c2ccc(=O)[nH]c2)ccc1S(N)(=O)=O,-29.883267
O=C(Cc1ccc2[nH]ccc2c1)NC1CCCCC1NC(=O)C(=O)Nc1cccc(C(F)(F)F)c1,-29.225429
Cc1[nH]c(C(=O)NCC2CC2CNC(=O)C2(S(=O)(=O)c3ccccc3)CC2)c(C)c1C(=O)OC(C)C,-23.089864
CCC1(NC(=O)c2ccc(C#N)c(C)c2)CCC(=O)NC1=O,-23.257606
CCC1(C)CC(C(=O)NC2C3CN(C(=O)c4cc(C)c(C)o4)CC32)C1,-21.896621
NC(=O)NCc1ccc(C(=O)NC2(CNC(=O)c3cccc4c3oc3ccccc34)CCC2)cc1,-38.006149
O=C(CNC(=O)NNC(=O)c1c[nH]c2ccccc12)NCC1CC1,-28.577064
COc1ccc(-n2cc(C(N)Cc3cccc(F)c3)nn2)cc1,-25.952123
Cc1ccc(C)c(-c2nc(NC(=O)C(N)=O)sc2C)c1,-26.076226
Nc1nc(-c2cccc(NC(=O)CNS(=O)(=O)c3ccccc3F)c2)cs1,-33.904088
CCN1CCOC(CNS(=O)(=O)c2c(C)nn(C)c2C)C1,-21.915225
NS(=O)(=O)c1ccc(-c2ccc(CNC(=O)C(NC(=O)c3ccccc3)c3ccccc3)o2)cc1,-36.926669
CC1CN(CCCS(C)(=O)=O)CCCO1,-19.350249
Cc1cc[nH]c(=O)c1C(=O)NC1CCCC1NC(=O)CNC(N)=O,-38.955931
Cc1cc(=O)n(C)cc1NC(=O)C(c1ccc(Cl)cc1)C(C)C,-24.160637
NC(=O)c1ccc(CC(=O)NCC(CO)NC(=O)c2ccc(Cn3cc(Cl)cn3)o2)cc1,-34.669222
CCCCN(C)C(=O)Cn1c(-c2cc(Br)cc(Br)c2)noc1=O,-17.006926
Cc1ccc(CNC(=O)NCC(=O)NCC2(CNC(=O)c3ccc(=O)n(-c4cccc(Cl)c4)c3)CCC2)cc1,-25.348633
CN(C)c1cc(Cn2c(C(F)(F)F)csc2=O)ccn1,-18.324017
COc1cc(NCc2ccc(-c3cccs3)cc2)nc(OC)c1,-25.815993
Cc1ccc(C2CC(C)N(Cc3cc(O)ccc3O)C2)cc1,-29.590235
Cn1ccnc1C1CCCN(C(=O)c2cccc(OCc3ccc(Cl)cc3)c2)C1,-25.90268
NC(=O)NCc1ccc(C(=O)NC2CCCC(NC(=O)c3cccn(Cc4cccc(F)c4)c3=O)C2)cc1,-47.124904
CCN(CCN(CC)C(=O)C(Cc1ccsc1)NC=O)C(=O)c1ccnc(OCC(F)(F)F)c1,-16.642074
Nc1nnc(CC(=O)NC2CCC2NC(=O)c2ccc(C(=O)NC3CC3)cc2)s1,-30.177472
O=C(c1ccc(S(=O)(=O)NCC2(c3ccc(F)cc3)CCOCC2)cc1F)N1CCCC1,-21.58929
CC1CCC(=O)CN1C(=O)NCc1cc(Cl)ccc1OC(F)F,-22.251301
NC(=O)NCc1ccc(C(=O)N2CCCCC2CNC(=O)c2sccc2S(=O)(=O)NC2CC2)cc1,-41.33585
CNS(=O)(=O)c1cccc(NC(=O)CNS(=O)(=O)c2cccc(S(=O)(=O)NC3CC3)c2)c1,-32.695944
O=C(NCc1ccc(-c2ccccc2)cc1F)c1cc(CC2CCNCC2)on1,-26.103116
